tournament_id;tournament_name;meta;tournament_date;archetype;card_name;card_identifier;total_count;max_count;deck_inclusion_count;average_count;total_decks_in_archetype;percentage_in_archetype;set_code;set_name;set_number;rarity;type;image_url;is_ace_spec,
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Dudunsparce;Hero's Cape;TEF 152;1;1;1;1,"['0;7;14', '29;TEF;;152;Ultra Rare;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_152_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Dudunsparce;Brock's Scouting;JTG 146;2;2;1;2,"['0;7;14', '29;JTG;;146;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_146_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Dudunsparce;Moltres;PFL 14;2;1;2;1,"['0;7;28', '57;PFL;;14;Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_014_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Dudunsparce;Jamming Tower;TWM 153;1;1;1;1,"['0;7;14', '29;TWM;;153;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_153_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Dusknoir;Dreepy;TWM 128;156;4;39;4,"['0;39;100', '0;TWM;;128;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_128_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Dusknoir;Drakloak;TWM 129;156;4;39;4,"['0;39;100', '0;TWM;;129;Common;Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_129_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Dusknoir;Dragapult ex;TWM 130;115;3;39;2,"['95;39;100', '0;TWM;;130;Double Rare;Stage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_130_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Dusknoir;Duskull;PRE 35;78;2;39;2,"['0;39;100', '0;PRE;;35;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_035_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Dusknoir;Dusclops;PRE 36;62;2;39;1,"['59;39;100', '0;PRE;;36;Common;Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_036_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Dusknoir;Dusknoir;PRE 37;39;1;39;1,"['0;39;100', '0;PRE;;37;Rare;Stage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_037_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Dusknoir;Budew;ASC 16;48;2;39;1,"['23;39;100', '0;ASC;;16;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_016_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Dusknoir;Munkidori;TWM 95;46;2;39;1,"['18;39;100', '0;TWM;;95;Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_095_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Dusknoir;Fezandipiti ex;ASC 142;38;1;38;1,"['0;39;97', '44;ASC;;142;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_142_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Dusknoir;Meowth ex;POR 62;40;2;39;1,"['03;39;100', '0;POR;;62;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/POR/POR_062_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Dusknoir;Lillie's Determination;ASC 192;156;4;39;4,"['0;39;100', '0;ASC;;192;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_192_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Dusknoir;Boss's Orders;ASC 183;113;3;39;2,"['9;39;100', '0;ASC;;183;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_183_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Dusknoir;Crispin;PRE 105;81;3;39;2,"['08;39;100', '0;PRE;;105;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_105_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Dusknoir;Rosa's Encouragement;POR 84;33;1;33;1,"['0;39;84', '62;POR;;84;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/POR/POR_084_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Dusknoir;Buddy-Buddy Poffin;ASC 184;156;4;39;4,"['0;39;100', '0;ASC;;184;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_184_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Dusknoir;Poké Pad;POR 81;155;4;39;3,"['97;39;100', '0;POR;;81;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/POR/POR_081_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Dusknoir;Ultra Ball;ASC 213;151;4;39;3,"['87;39;100', '0;ASC;;213;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_213_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Dusknoir;Crushing Hammer;POR 71;37;4;12;3,"['08;39;30', '77;POR;;71;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/POR/POR_071_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Dusknoir;Night Stretcher;ASC 196;87;4;39;2,"['23;39;100', '0;ASC;;196;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_196_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Dusknoir;Special Red Card;CRI 82;39;2;37;1,"['05;39;94', '87;CRI;;82;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRI/CRI_082_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Dusknoir;Unfair Stamp;TWM 165;36;1;36;1,"['0;39;92', '31;TWM;;165;Ultra Rare;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_165_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Dusknoir;Team Rocket's Watchtower;ASC 210;69;2;37;1,"['86;39;94', '87;ASC;;210;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_210_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Dusknoir;Psychic Energy;EVO 95;120;4;39;3,"['08;39;100', '0;EVO;;95;Common;Basic Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/EVO/EVO_095_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Dusknoir;Fire Energy;EVO 92;120;4;39;3,"['08;39;100', '0;EVO;;92;Common;Basic Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/EVO/EVO_092_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Dusknoir;Darkness Energy;EVO 97;66;2;39;1,"['69;39;100', '0;EVO;;97;Common;Basic Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/EVO/EVO_097_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Dusknoir;Moltres;PFL 14;8;1;8;1,"['0;39;20', '51;PFL;;14;Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_014_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Dusknoir;Judge;POR 76;5;1;5;1,"['0;39;12', '82;POR;;76;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/POR/POR_076_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Dusknoir;Dawn;PFL 87;31;2;25;1,"['24;39;64', '1;PFL;;87;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_087_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Dusknoir;Rare Candy;MEG 125;58;3;27;2,"['15;39;69', '23;MEG;;125;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_125_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Dusknoir;Jamming Tower;TWM 153;15;1;15;1,"['0;39;38', '46;TWM;;153;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_153_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Dusknoir;Risky Ruins;MEG 127;10;2;8;1,"['25;39;20', '51;MEG;;127;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_127_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Dusknoir;Shaymin;DRI 10;6;1;6;1,"['0;39;15', '38;DRI;;10;Uncommon;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_010_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Dusknoir;Hilda;WHT 84;2;1;2;1,"['0;39;5', '13;WHT;;84;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_084_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Dusknoir;Neo Upper Energy;TEF 162;2;1;2;1,"['0;39;5', '13;TEF;;162;Ultra Rare;Special Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_162_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Dusknoir;Snorunt;ASC 46;1;1;1;1,"['0;39;2', '56;ASC;;46;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_046_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Dusknoir;Froslass;TWM 53;1;1;1;1,"['0;39;2', '56;TWM;;53;Rare;Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_053_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Dusknoir;Lillie's Clefairy ex;JTG 56;2;1;2;1,"['0;39;5', '13;JTG;;56;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_056_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Dusknoir;Tool Scrapper;ASC 212;1;1;1;1,"['0;39;2', '56;ASC;;212;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_212_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Dusknoir;Sparkling Crystal;PRE 129;1;1;1;1,"['0;39;2', '56;PRE;;129;Ultra Rare;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_129_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Box;Mega Kangaskhan ex;MEG 104;54;4;18;3,"['0;18;100', '0;MEG;;104;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_104_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Box;Teal Mask Ogerpon ex;TWM 25;46;3;18;2,"['56;18;100', '0;TWM;;25;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_025_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Box;Lillie's Clefairy ex;JTG 56;35;2;18;1,"['94;18;100', '0;JTG;;56;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_056_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Box;Meowth ex;POR 62;40;3;18;2,"['22;18;100', '0;POR;;62;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/POR/POR_062_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Box;Latias ex;SSP 76;36;2;18;2,"['0;18;100', '0;SSP;;76;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_076_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Box;Wellspring Mask Ogerpon ex;TWM 64;22;2;18;1,"['22;18;100', '0;TWM;;64;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_064_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Box;Tapu Koko ex;JTG 51;4;1;4;1,"['0;18;22', '22;JTG;;51;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_051_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Box;Bloodmoon Ursaluna ex;TWM 141;1;1;1;1,"['0;18;5', '56;TWM;;141;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_141_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Box;Chien-Pao;SSP 56;17;1;17;1,"['0;18;94', '44;SSP;;56;Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_056_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Box;Fezandipiti ex;ASC 142;18;1;18;1,"['0;18;100', '0;ASC;;142;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_142_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Box;Psyduck;ASC 39;1;1;1;1,"['0;18;5', '56;ASC;;39;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_039_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Box;Passimian;SSP 111;13;1;13;1,"['0;18;72', '22;SSP;;111;Uncommon;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_111_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Box;Moltres;PFL 14;6;1;6;1,"['0;18;33', '33;PFL;;14;Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_014_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Box;Chi-Yu;MEG 31;1;1;1;1,"['0;18;5', '56;MEG;;31;Uncommon;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_031_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Box;Iron Leaves ex;TEF 25;7;1;7;1,"['0;18;38', '89;TEF;;25;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_025_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Box;Crispin;PRE 105;71;4;18;3,"['94;18;100', '0;PRE;;105;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_105_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Box;Boss's Orders;ASC 183;43;3;18;2,"['39;18;100', '0;ASC;;183;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_183_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Box;Cyrano;SSP 170;36;3;18;2,"['0;18;100', '0;SSP;;170;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_170_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Box;N's Plan;BLK 83;1;1;1;1,"['0;18;5', '56;BLK;;83;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_083_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Box;Ciphermaniac's Codebreaking;PRE 104;17;2;12;1,"['42;18;66', '67;PRE;;104;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_104_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Box;Brock's Scouting;JTG 146;11;1;11;1,"['0;18;61', '11;JTG;;146;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_146_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Box;Ultra Ball;ASC 213;71;4;18;3,"['94;18;100', '0;ASC;;213;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_213_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Box;Energy Switch;MEG 115;59;4;18;3,"['28;18;100', '0;MEG;;115;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_115_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Box;Night Stretcher;ASC 196;36;2;18;2,"['0;18;100', '0;ASC;;196;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_196_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Box;Tool Scrapper;ASC 212;5;1;5;1,"['0;18;27', '78;ASC;;212;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_212_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Box;Unfair Stamp;TWM 165;16;1;16;1,"['0;18;88', '89;TWM;;165;Ultra Rare;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_165_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Box;Special Red Card;CRI 82;9;1;9;1,"['0;18;50', '0;CRI;;82;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRI/CRI_082_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Box;Lillie's Pearl;JTG 151;13;2;7;1,"['86;18;38', '89;JTG;;151;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_151_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Box;Area Zero Underdepths;PRE 94;59;4;18;3,"['28;18;100', '0;PRE;;94;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_094_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Box;Grass Energy;EVO 91;95;7;18;5,"['28;18;100', '0;EVO;;91;Common;Basic Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/EVO/EVO_091_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Box;Prism Energy;ASC 216;20;3;8;2,"['5;18;44', '44;ASC;;216;Uncommon;Special Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_216_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Box;Psychic Energy;EVO 95;40;3;18;2,"['22;18;100', '0;EVO;;95;Common;Basic Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/EVO/EVO_095_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Box;Fire Energy;EVO 92;4;1;4;1,"['0;18;22', '22;EVO;;92;Common;Basic Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/EVO/EVO_092_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Box;Water Energy;EVO 93;18;1;18;1,"['0;18;100', '0;EVO;;93;Common;Basic Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/EVO/EVO_093_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Box;Lightning Energy;EVO 94;23;2;13;1,"['77;18;72', '22;EVO;;94;Common;Basic Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/EVO/EVO_094_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Box;Fighting Energy;EVO 96;27;2;17;1,"['59;18;94', '44;EVO;;96;Common;Basic Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/EVO/EVO_096_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Box;Hoothoot;SCR 114;12;2;6;2,"['0;18;33', '33;SCR;;114;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_114_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Box;Noctowl;SCR 115;12;2;6;2,"['0;18;33', '33;SCR;;115;Rare;Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_115_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Box;Fan Rotom;SCR 118;10;2;6;1,"['67;18;33', '33;SCR;;118;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_118_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Box;Raging Bolt ex;TEF 123;10;1;10;1,"['0;18;55', '56;TEF;;123;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_123_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Box;Poké Pad;POR 81;11;2;6;1,"['83;18;33', '33;POR;;81;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/POR/POR_081_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Box;Energy Search;POR 72;6;1;6;1,"['0;18;33', '33;POR;;72;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/POR/POR_072_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Box;Energy Retrieval;WHT 82;6;1;6;1,"['0;18;33', '33;WHT;;82;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_082_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Box;Glass Trumpet;ASC 189;11;2;10;1,"['1;18;55', '56;ASC;;189;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_189_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Box;Eevee;SSP 143;1;1;1;1,"['0;18;5', '56;SSP;;143;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_143_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Box;Flareon ex;PRE 14;1;1;1;1,"['0;18;5', '56;PRE;;14;Double Rare;Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_014_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Box;Leafeon ex;PRE 6;1;1;1;1,"['0;18;5', '56;PRE;;6;Double Rare;Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_006_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Box;Walking Wake ex;TEF 50;1;1;1;1,"['0;18;5', '56;TEF;;50;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_050_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Box;Pikachu ex;SSP 57;1;1;1;1,"['0;18;5', '56;SSP;;57;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_057_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Box;Volcanion ex;JTG 31;1;1;1;1,"['0;18;5', '56;JTG;;31;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_031_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Box;Munkidori;TWM 95;1;1;1;1,"['0;18;5', '56;TWM;;95;Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_095_R_EN_LG.png;No']"
